#   ix    iy    iz      toten(eV)
    21     2    11     -20038.883750020475
    22     2    11     -20038.883831926749
    23     2    11     -20038.883904036924
    24     2    11     -20038.883977371610
    25     2    11     -20038.884053699549
    26     2    11     -20038.884126626064
    27     2    11     -20038.884180640664
    28     2    11     -20038.884217239978
    29     2    11     -20038.884241322055
    30     2    11     -20038.884275336288
    31     2    11     -20038.884336834020
     0     3    11     -20038.884336017683
     1     3    11     -20038.884204858798
     2     3    11     -20038.884129075086
     3     3    11     -20038.884065536502
     4     3    11     -20038.883973698074
     5     3    11     -20038.883829069557
     6     3    11     -20038.883639406191
     7     3    11     -20038.883435456853
     8     3    11     -20038.883245385321
     9     3    11     -20038.883087559279
    10     3    11     -20038.882947828810
    11     3    11     -20038.882807145943
    12     3    11     -20038.882647687220
    13     3    11     -20038.882482786219
    14     3    11     -20038.882340334614
    15     3    11     -20038.882254482691
    16     3    11     -20038.882253530293
    17     3    11     -20038.882338701933
    18     3    11     -20038.882483058333
    19     3    11     -20038.882648503564
    20     3    11     -20038.882806873829
    21     3    11     -20038.882947964867
    22     3    11     -20038.883088511677
    23     3    11     -20038.883245929548
    24     3    11     -20038.883434504456
    25     3    11     -20038.883640086475
    26     3    11     -20038.883828661383
    27     3    11     -20038.883973698074
    28     3    11     -20038.884066897073
    29     3    11     -20038.884129891430
    30     3    11     -20038.884204586684
    31     3    11     -20038.884336834020
     0     4    11     -20038.884376562644
     1     4    11     -20038.884185266601
     2     4    11     -20038.884068665811
     3     4    11     -20038.883964582259
     4     4    11     -20038.883811926382
     5     4    11     -20038.883576820004
     6     4    11     -20038.883278991383
     7     4    11     -20038.882956536454
     8     4    11     -20038.882655442463
     9     4    11     -20038.882401832347
    10     4    11     -20038.882189991702
    11     4    11     -20038.882001144684
    12     4    11     -20038.881806039044
    13     4    11     -20038.881609300723
    14     4    11     -20038.881446440577
    15     4    11     -20038.881350656495
    16     4    11     -20038.881352153123
    17     4    11     -20038.881447120861
    18     4    11     -20038.881609708893
    19     4    11     -20038.881805358757
    20     4    11     -20038.882001688911
    21     4    11     -20038.882191896500
    22     4    11     -20038.882400607832
    23     4    11     -20038.882655714580
    24     4    11     -20038.882957080685
    25     4    11     -20038.883279535610
    26     4    11     -20038.883578180576
    27     4    11     -20038.883810701871
    28     4    11     -20038.883964582259
    29     4    11     -20038.884070162439
    30     4    11     -20038.884185402658
    31     4    11     -20038.884375610247
     0     5    11     -20038.884448128592
     1     5    11     -20038.884205675142
     2     5    11     -20038.884044855848
     3     5    11     -20038.883895873507
     4     5    11     -20038.883682128067
     5     5    11     -20038.883366339931
     6     5    11     -20038.882974632026
     7     5    11     -20038.882557345420
     8     5    11     -20038.882160195233
     9     5    11     -20038.881813114003
    10     5    11     -20038.881527394449
    11     5    11     -20038.881276369411
    12     5    11     -20038.881027249168
    13     5    11     -20038.880783435150
    14     5    11     -20038.880587104999
    15     5    11     -20038.880480164247
    16     5    11     -20038.880478939736
    17     5    11     -20038.880587785283
    18     5    11     -20038.880783163037
    19     5    11     -20038.881027385229
    20     5    11     -20038.881276233355
    21     5    11     -20038.881526305995
    22     5    11     -20038.881813930348
    23     5    11     -20038.882160739464
    24     5    11     -20038.882557481476
    25     5    11     -20038.882974904143
    26     5    11     -20038.883366475988
    27     5    11     -20038.883682128067
    28     5    11     -20038.883895737450
    29     5    11     -20038.884044039503
    30     5    11     -20038.884205539081
    31     5    11     -20038.884448944937
     0     6    11     -20038.884542143929
     1     6    11     -20038.884241730226
     2     6    11     -20038.884019413203
     3     6    11     -20038.883809069186
     4     6    11     -20038.883530152478
     5     6    11     -20038.883151914208
     6     6    11     -20038.882700477308
     7     6    11     -20038.882222101140
     8     6    11     -20038.881755834038
     9     6    11     -20038.881331336412
    10     6    11     -20038.880962486070
    11     6    11     -20038.880632411958
    12     6    11     -20038.880306691663
    13     6    11     -20038.879995257346
    14     6    11     -20038.879750899097
    15     6    11     -20038.879618923875
    16     6    11     -20038.879619059931
    17     6    11     -20038.879751171211
    18     6    11     -20038.879995121290
    19     6    11     -20038.880306691663
    20     6    11     -20038.880631731670
    21     6    11     -20038.880964390868
    22     6    11     -20038.881333377267
    23     6    11     -20038.881757602776
    24     6    11     -20038.882223461711
    25     6    11     -20038.882701157596
    26     6    11     -20038.883151369981
    27     6    11     -20038.883530560648
    28     6    11     -20038.883809205243
    29     6    11     -20038.884020909827
    30     6    11     -20038.884242818684
    31     6    11     -20038.884543504500
     0     7    11     -20038.884629628537
     1     7    11     -20038.884257376776
     2     7    11     -20038.883941996810
     3     7    11     -20038.883640766762
     4     7    11     -20038.883292869192
     5     7    11     -20038.882871909042
     6     7    11     -20038.882401424176
     7     7    11     -20038.881905632716
     8     7    11     -20038.881403854757
     9     7    11     -20038.880917315171
    10     7    11     -20038.880460708107
    11     7    11     -20038.880028591295
    12     7    11     -20038.879604365782
    13     7    11     -20038.879211161253
    14     7    11     -20038.878896325514
    15     7    11     -20038.878743941750
    16     7    11     -20038.878745574435
    17     7    11     -20038.878908978808
    18     7    11     -20038.879211841537
    19     7    11     -20038.879604093669
    20     7    11     -20038.880028183125
    21     7    11     -20038.880461116278
    22     7    11     -20038.880918811796
    23     7    11     -20038.881405759552
    24     7    11     -20038.881907401457
    25     7    11     -20038.882403601088
    26     7    11     -20038.882871909042
    27     7    11     -20038.883293277358
    28     7    11     -20038.883641991273
    29     7    11     -20038.883940908352
    30     7    11     -20038.884257376776
    31     7    11     -20038.884629764598
     0     8    11     -20038.884679153263
     1     8    11     -20038.884214790956
     2     8    11     -20038.883782674140
     3     8    11     -20038.883365931761
     4     8    11     -20038.882931910153
     5     8    11     -20038.882492174147
     6     8    11     -20038.882035703144
     7     8    11     -20038.881556374574
     8     8    11     -20038.881052283647
     9     8    11     -20038.880521525556
    10     8    11     -20038.879966141161
    11     8    11     -20038.879422457667
    12     8    11     -20038.878888978441
    13     8    11     -20038.878406384505
    14     8    11     -20038.878035085138
    15     8    11     -20038.877836305961
    16     8    11     -20038.877836305961
    17     8    11     -20038.878035901482
    18     8    11     -20038.878406384505
    19     8    11     -20038.878893060148
    20     8    11     -20038.879429396569
    21     8    11     -20038.879967365676
    22     8    11     -20038.880515675111
    23     8    11     -20038.881051875476
    24     8    11     -20038.881557735145
    25     8    11     -20038.882030805093
    26     8    11     -20038.882488364554
    27     8    11     -20038.882937624541
    28     8    11     -20038.883360761600
    29     8    11     -20038.883783626537
    30     8    11     -20038.884214382786
    31     8    11     -20038.884679833547
     0     9    11     -20038.884672894641
     1     9    11     -20038.884107986265
     2     9    11     -20038.883542261545
     3     9    11     -20038.883005653010
     4     9    11     -20038.882492718374
     5     9    11     -20038.882012165293
     6     9    11     -20038.881572837465
     7     9    11     -20038.881129155812
     8     9    11     -20038.880639895087
     9     9    11     -20038.880087367892
    10     9    11     -20038.879478513121
    11     9    11     -20038.878831154241
    12     9    11     -20038.878192775122
    13     9    11     -20038.877618070645
    14     9    11     -20038.877177246188
    15     9    11     -20038.876939146558
    16     9    11     -20038.876939418671
    17     9    11     -20038.877176838017
    18     9    11     -20038.877618206701
    19     9    11     -20038.878193183293
    20     9    11     -20038.878832786926
    21     9    11     -20038.879479329462
    22     9    11     -20038.880087912115
    23     9    11     -20038.880640711428
    24     9    11     -20038.881130788493
    25     9    11     -20038.881575422543
    26     9    11     -20038.882013661922
    27     9    11     -20038.882488636667
    28     9    11     -20038.883006469347
    29     9    11     -20038.883548792277
    30     9    11     -20038.884108394432
    31     9    11     -20038.884673847038
     0    10    11     -20038.884613437764
     1    10    11     -20038.883943629491
     2    10    11     -20038.883247426173
     3    10    11     -20038.882590407251
     4    10    11     -20038.881995022122
     5    10    11     -20038.881492155706
     6    10    11     -20038.881052147590
     7    10    11     -20038.880635677324
     8    10    11     -20038.880166825136
     9    10    11     -20038.879607631152
    10    10    11     -20038.878957687190
    11    10    11     -20038.878242435901
    12    10    11     -20038.877517660629
    13    10    11     -20038.876861185938
    14    10    11     -20038.876356958950
    15    10    11     -20038.876083076346
    16    10    11     -20038.876083892690
    17    10    11     -20038.876356550780
    18    10    11     -20038.876862002278
    19    10    11     -20038.877517524572
    20    10    11     -20038.878242299845
    21    10    11     -20038.878957687190
    22    10    11     -20038.879608855663
    23    10    11     -20038.880166280909
    24    10    11     -20038.880636221551
    25    10    11     -20038.881052419703
    26    10    11     -20038.881487121598
    27    10    11     -20038.882001144684
    28    10    11     -20038.882602108148
    29    10    11     -20038.883255725646
    30    10    11     -20038.883931520424
    31    10    11     -20038.884607859429
     0    11    11     -20038.884499966283
     1    11    11     -20038.883733285475
     2    11    11     -20038.882933406778
     3    11    11     -20038.882172984588
     4    11    11     -20038.881493244160
     5    11    11     -20038.880935138630
     6    11    11     -20038.880486286809
     7    11    11     -20038.880074986708
     8    11    11     -20038.879617835417
     9    11    11     -20038.879055648180
    10    11    11     -20038.878387472589
    11    11    11     -20038.877639159469
    12    11    11     -20038.876865131588
    13    11    11     -20038.876154914404
    14    11    11     -20038.875608917941
    15    11    11     -20038.875316123424
    16    11    11     -20038.875315443140
    17    11    11     -20038.875609190054
    18    11    11     -20038.876154234120
    19    11    11     -20038.876865403701
    20    11    11     -20038.877639975810
    21    11    11     -20038.878387880763
    22    11    11     -20038.879057008748
    23    11    11     -20038.879617971477
    24    11    11     -20038.880076211219
    25    11    11     -20038.880488327664
    26    11    11     -20038.880935954967
    27    11    11     -20038.881494196557
    28    11    11     -20038.882166045682
    29    11    11     -20038.882926331818
    30    11    11     -20038.883733285475
    31    11    11     -20038.884504864334
     0    12    11     -20038.884335609509
     1    12    11     -20038.883470151373
     2    12    11     -20038.882583604405
     3    12    11     -20038.881742092286
     4    12    11     -20038.880999901729
     5    12    11     -20038.880388870050
     6    12    11     -20038.879903963149
     7    12    11     -20038.879475519869
     8    12    11     -20038.879005715287
     9    12    11     -20038.878434276172
    10    12    11     -20038.877762563105
    11    12    11     -20038.877002957255
    12    12    11     -20038.876226344295
    13    12    11     -20038.875507283410
    14    12    11     -20038.874958701865
    15    12    11     -20038.874665907351
    16    12    11     -20038.874665363121
    17    12    11     -20038.874958565812
    18    12    11     -20038.875508099754
    19    12    11     -20038.876225936125
    20    12    11     -20038.877008943764
    21    12    11     -20038.877757256883
    22    12    11     -20038.878429514181
    23    12    11     -20038.879005579227
    24    12    11     -20038.879476064099
    25    12    11     -20038.879903418918
    26    12    11     -20038.880389142163
    27    12    11     -20038.881006024290
    28    12    11     -20038.881748759075
    29    12    11     -20038.882591631766
    30    12    11     -20038.883470151373
    31    12    11     -20038.884329623004
     0    13    11     -20038.884083223900
     1    13    11     -20038.883163342991
     2    13    11     -20038.882219516057
     3    13    11     -20038.881326574421
     4    13    11     -20038.880523294298
     5    13    11     -20038.879865731149
     6    13    11     -20038.879319326512
     7    13    11     -20038.878833059040
     8    13    11     -20038.878318355670
     9    13    11     -20038.877734535377
    10    13    11     -20038.877073162632
    11    13    11     -20038.876359952199
    12    13    11     -20038.875632047620
    13    13    11     -20038.874963872029
    14    13    11     -20038.874456515732
    15    13    11     -20038.874188075410
    16    13    11     -20038.874188483580
    17    13    11     -20038.874457604190
    18    13    11     -20038.874965504710
    19    13    11     -20038.875632727904
    20    13    11     -20038.876360088259
    21    13    11     -20038.877073298692
    22    13    11     -20038.877734807491
    23    13    11     -20038.878318899897
    24    13    11     -20038.878839317658
    25    13    11     -20038.879320006796
    26    13    11     -20038.879854166309
    27    13    11     -20038.880529552916
    28    13    11     -20038.881337595030
    29    13    11     -20038.882224414108
    30    13    11     -20038.883163342991
    31    13    11     -20038.884088938295
     0    14    11     -20038.883733285475
     1    14    11     -20038.882786601349
     2    14    11     -20038.881846175838
     3    14    11     -20038.880929560295
     4    14    11     -20038.880093218340
     5    14    11     -20038.879357558511
     6    14    11     -20038.878722172642
     7    14    11     -20038.878154679183
     8    14    11     -20038.877588954463
     9    14    11     -20038.876993297214
    10    14    11     -20038.876370156471
    11    14    11     -20038.875730961008
    12    14    11     -20038.875097888107
    13    14    11     -20038.874531619160
    14    14    11     -20038.874099638400
    15    14    11     -20038.873873103614
    16    14    11     -20038.873875960810
    17    14    11     -20038.874101815312
    18    14    11     -20038.874531347046
    19    14    11     -20038.875100473189
    20    14    11     -20038.875731505235
    21    14    11     -20038.876370020414
    22    14    11     -20038.876994793845
    23    14    11     -20038.877590723201
    24    14    11     -20038.878155495520
    25    14    11     -20038.878723397152
    26    14    11     -20038.879352388347
    27    14    11     -20038.880093354393
    28    14    11     -20038.880929152121
    29    14    11     -20038.881834610998
    30    14    11     -20038.882788097973
    31    14    11     -20038.883740496494
     0    15    11     -20038.883330693017
     1    15    11     -20038.882369450796
     2    15    11     -20038.881450114113
     3    15    11     -20038.880550097510
     4    15    11     -20038.879688721081
     5    15    11     -20038.878889250554
     6    15    11     -20038.878157808489
     7    15    11     -20038.877491945870
     8    15    11     -20038.876863226789
     9    15    11     -20038.876266753203
    10    15    11     -20038.875701572713
    11    15    11     -20038.875166732912
    12    15    11     -20038.874664002553
    13    15    11     -20038.874220320900
    14    15    11     -20038.873888478047
    15    15    11     -20038.873714733345
    16    15    11     -20038.873713508830
    17    15    11     -20038.873886981419
    18    15    11     -20038.874219776673
    19    15    11     -20038.874662641985
    20    15    11     -20038.875167685313
    21    15    11     -20038.875701844827
    22    15    11     -20038.876264576291
    23    15    11     -20038.876861321991
    24    15    11     -20038.877491809813
    25    15    11     -20038.878155903694
    26    15    11     -20038.878883536159
    27    15    11     -20038.879690081649
    28    15    11     -20038.880549961457
    29    15    11     -20038.881456236675
    30    15    11     -20038.882375029130
    31    15    11     -20038.883314774353
     0    16    11     -20038.882949869665
     1    16    11     -20038.881995974520
     2    16    11     -20038.881104801621
     3    16    11     -20038.880215941688
     4    16    11     -20038.879338374481
     5    16    11     -20038.878478086506
     6    16    11     -20038.877670452563
     7    16    11     -20038.876919690418
     8    16    11     -20038.876236820677
     9    16    11     -20038.875643748514
    10    16    11     -20038.875143875350
    11    16    11     -20038.874719513780
    12    16    11     -20038.874351479782
    13    16    11     -20038.874036916157
    14    16    11     -20038.873810925594
    15    16    11     -20038.873697318057
    16    16    11     -20038.873697182000
    17    16    11     -20038.873809973196
    18    16    11     -20038.874038140668
    19    16    11     -20038.874351071612
    20    16    11     -20038.874721554635
    21    16    11     -20038.875146052262
    22    16    11     -20038.875646197539
    23    16    11     -20038.876239133646
    24    16    11     -20038.876920914929
    25    16    11     -20038.877670452563
    26    16    11     -20038.878478494680
    27    16    11     -20038.879333068264
    28    16    11     -20038.880210771524
    29    16    11     -20038.881092012271
    30    16    11     -20038.882001688911
    31    16    11     -20038.882960073937
     0    17    11     -20038.882725103616
     1    17    11     -20038.881753248956
     2    17    11     -20038.880854592924
     3    17    11     -20038.879964236367
     4    17    11     -20038.879071975010
     5    17    11     -20038.878179169427
     6    17    11     -20038.877317112710
     7    17    11     -20038.876515465272
     8    17    11     -20038.875808921632
     9    17    11     -20038.875223604711
    10    17    11     -20038.874777474037
    11    17    11     -20038.874446039350
    12    17    11     -20038.874187667236
    13    17    11     -20038.873984806352
    14    17    11     -20038.873848341249
    15    17    11     -20038.873785210835
    16    17    11     -20038.873785074778
    17    17    11     -20038.873847797026
    18    17    11     -20038.873983037614
    19    17    11     -20038.874187667236
    20    17    11     -20038.874446447520
    21    17    11     -20038.874775025008
    22    17    11     -20038.875221699913
    23    17    11     -20038.875805112039
    24    17    11     -20038.876513424420
    25    17    11     -20038.877316296373
    26    17    11     -20038.878177128572
    27    17    11     -20038.879071566840
    28    17    11     -20038.879965188764
    29    17    11     -20038.880844252599
    30    17    11     -20038.881747534564
    31    17    11     -20038.882725783900
     0    18    11     -20038.882657347262
     1    18    11     -20038.881655015852
     2    18    11     -20038.880735407052
     3    18    11     -20038.879845050495
     4    18    11     -20038.878938503163
     5    18    11     -20038.878018486193
     6    18    11     -20038.877127313295
     7    18    11     -20038.876309611136
     8    18    11     -20038.875606196802
     9    18    11     -20038.875047819158
    10    18    11     -20038.874645906981
    11    18    11     -20038.874375970030
    12    18    11     -20038.874187395122
    13    18    11     -20038.874044263230
    14    18    11     -20038.873953785373
    15    18    11     -20038.873913104351
    16    18    11     -20038.873913240404
    17    18    11     -20038.873953377199
    18    18    11     -20038.874043582946
    19    18    11     -20038.874186986952
    20    18    11     -20038.874378282999
    21    18    11     -20038.874646723325
    22    18    11     -20038.875049723953
    23    18    11     -20038.875610006398
    24    18    11     -20038.876312876502
    25    18    11     -20038.877128265693
    26    18    11     -20038.878019438591
    27    18    11     -20038.878939727674
    28    18    11     -20038.879846547119
    29    18    11     -20038.880736087336
    30    18    11     -20038.881660322073
    31    18    11     -20038.882656258807
     0    19    11     -20038.882763471669
     1    19    11     -20038.881729302935
     2    19    11     -20038.880777584702
     3    19    11     -20038.879863962407
     4    19    11     -20038.878941360359
     5    19    11     -20038.878008417982
     6    19    11     -20038.877116564796
     7    19    11     -20038.876321992320
     8    19    11     -20038.875649190795
     9    19    11     -20038.875124827380
    10    19    11     -20038.874755024641
    11    19    11     -20038.874509713991
    12    19    11     -20038.874330254901
    13    19    11     -20038.874185082157
    14    19    11     -20038.874081951002
    15    19    11     -20038.874032154166
    16    19    11     -20038.874031882053
    17    19    11     -20038.874081951002
    18    19    11     -20038.874184946097
    19    19    11     -20038.874330390958
    20    19    11     -20038.874509169764
    21    19    11     -20038.874753528016
    22    19    11     -20038.875123194695
    23    19    11     -20038.875647694163
    24    19    11     -20038.876319679352
    25    19    11     -20038.877116156622
    26    19    11     -20038.878008145868
    27    19    11     -20038.878941224299
    28    19    11     -20038.879866683546
    29    19    11     -20038.880776360191
    30    19    11     -20038.881722772203
    31    19    11     -20038.882747961179
     0    20    11     -20038.882970278206
     1    20    11     -20038.881918286013
     2    20    11     -20038.880939628507
     3    20    11     -20038.879988318444
     4    20    11     -20038.879048301103
     5    20    11     -20038.878122569746
     6    20    11     -20038.877269900957
     7    20    11     -20038.876522948405
     8    20    11     -20038.875901848514
     9    20    11     -20038.875405512830
    10    20    11     -20038.875039791797
    11    20    11     -20038.874771759642
    12    20    11     -20038.874551211356
    13    20    11     -20038.874355969663
    14    20    11     -20038.874209436348
    15    20    11     -20038.874133380523
    16    20    11     -20038.874132972349
    17    20    11     -20038.874209572401
    18    20    11     -20038.874355833603
    19    20    11     -20038.874550258959
    20    20    11     -20038.874771351471
    21    20    11     -20038.875039655741
    22    20    11     -20038.875405921000
    23    20    11     -20038.875901848514
    24    20    11     -20038.876524445033
    25    20    11     -20038.877269764900
    26    20    11     -20038.878123250030
    27    20    11     -20038.879049525618
    28    20    11     -20038.879986141532
    29    20    11     -20038.880935138630
    30    20    11     -20038.881919238411
    31    20    11     -20038.882964699871
     0    21    11     -20038.883253684795
     1    21    11     -20038.882186998453
     2    21    11     -20038.881154734514
     3    21    11     -20038.880168321761
     4    21    11     -20038.879221093408
     5    21    11     -20038.878334002216
     6    21    11     -20038.877548545555
     7    21    11     -20038.876876696428
     8    21    11     -20038.876304168862
     9    21    11     -20038.875818989844
    10    21    11     -20038.875419526692
    11    21    11     -20038.875087411721
    12    21    11     -20038.874790943672
    13    21    11     -20038.874531210990
    14    21    11     -20038.874338962545
    15    21    11     -20038.874238688586
    16    21    11     -20038.874239232817
    17    21    11     -20038.874338146205
    18    21    11     -20038.874532707614
    19    21    11     -20038.874790263384
    20    21    11     -20038.875086867494
    21    21    11     -20038.875419526692
    22    21    11     -20038.875818037446
    23    21    11     -20038.876304032801
    24    21    11     -20038.876875744030
    25    21    11     -20038.877547184984
    26    21    11     -20038.878333185876
    27    21    11     -20038.879220957351
    28    21    11     -20038.880171315013
    29    21    11     -20038.881165619070
    30    21    11     -20038.882187406623
    31    21    11     -20038.883253140564
     0    22    11     -20038.883542533658
     1    22    11     -20038.882474622802
     2    22    11     -20038.881418412850
     3    22    11     -20038.880406557451
     4    22    11     -20038.879462322348
     5    22    11     -20038.878629245759
     6    22    11     -20038.877923654512
     7    22    11     -20038.877320922304
     8    22    11     -20038.876782817144
     9    22    11     -20038.876287842028
    10    22    11     -20038.875832595539
    11    22    11     -20038.875413132017
    12    22    11     -20038.875035165864
    13    22    11     -20038.874714071506
    14    22    11     -20038.874485087690
    15    22    11     -20038.874368350840
    16    22    11     -20038.874368350840
    17    22    11     -20038.874484271346
    18    22    11     -20038.874711758537
    19    22    11     -20038.875035301920
    20    22    11     -20038.875413268073
    21    22    11     -20038.875832595539
    22    22    11     -20038.876289066538
    23    22    11     -20038.876783361371
    24    22    11     -20038.877320650190
    25    22    11     -20038.877922974229
    26    22    11     -20038.878629109699
    27    22    11     -20038.879463002631
    28    22    11     -20038.880406965622
    29    22    11     -20038.881417596505
    30    22    11     -20038.882469316584
    31    22    11     -20038.883553010040
     0    23    11     -20038.883811654268
     1    23    11     -20038.882771090859
     2    23    11     -20038.881721955859
     3    23    11     -20038.880715134572
     4    23    11     -20038.879797022397
     5    23    11     -20038.879014695045
     6    23    11     -20038.878369649130
     7    23    11     -20038.877812087827
     8    23    11     -20038.877284459049
     9    23    11     -20038.876758871123
    10    23    11     -20038.876235868280
    11    23    11     -20038.875735178775
    12    23    11     -20038.875281837078
    13    23    11     -20038.874912714622
    14    23    11     -20038.874657335764
    15    23    11     -20038.874529170134
    16    23    11     -20038.874529986479
    17    23    11     -20038.874657335764
    18    23    11     -20038.874912442509
    19    23    11     -20038.875280748623
    20    23    11     -20038.875733546090
    21    23    11     -20038.876235051936
    22    23    11     -20038.876758326896
    23    23    11     -20038.877284322993
    24    23    11     -20038.877812087827
    25    23    11     -20038.878369921244
    26    23    11     -20038.879014558985
    27    23    11     -20038.879795933943
    28    23    11     -20038.880713637944
    29    23    11     -20038.881720323177
    30    23    11     -20038.882776397077
    31    23    11     -20038.883810701871
     0    24    11     -20038.884065808616
     1    24    11     -20038.883075450212
     2    24    11     -20038.882057608313
     3    24    11     -20038.881090651699
     4    24    11     -20038.880217302260
     5    24    11     -20038.879475655925
     6    24    11     -20038.878863943963
     7    24    11     -20038.878317403272
     8    24    11     -20038.877769774124
     9    24    11     -20038.877189355255
    10    24    11     -20038.876595602807
    11    24    11     -20038.876028109345
    12    24    11     -20038.875526059270
    13    24    11     -20038.875127140349
    14    24    11     -20038.874865502868
    15    24    11     -20038.874737337239
    16    24    11     -20038.874737201182
    17    24    11     -20038.874865230755
    18    24    11     -20038.875127004289
    19    24    11     -20038.875524970816
    20    24    11     -20038.876026068490
    21    24    11     -20038.876596555205
    22    24    11     -20038.877188811028
    23    24    11     -20038.877769910177
    24    24    11     -20038.878315770588
    25    24    11     -20038.878863671849
    26    24    11     -20038.879475791982
    27    24    11     -20038.880218118600
    28    24    11     -20038.881091059873
    29    24    11     -20038.882068628922
    30    24    11     -20038.883063613259
    31    24    11     -20038.884069754266
     0    25    11     -20038.884293431860
     1    25    11     -20038.883364026966
     2    25    11     -20038.882427955279
     3    25    11     -20038.881503856599
     4    25    11     -20038.880684793876
     5    25    11     -20038.879976481490
     6    25    11     -20038.879372796888
     7    25    11     -20038.878811698101
     8    25    11     -20038.878217129313
     9    25    11     -20038.877567729578
    10    25    11     -20038.876902955413
    11    25    11     -20038.876282263693
    12    25    11     -20038.875758172395
    13    25    11     -20038.875362654893
    14    25    11     -20038.875118976932
    15    25    11     -20038.875009995329
    16    25    11     -20038.875010131385
    17    25    11     -20038.875119112989
    18    25    11     -20038.875363471238
    19    25    11     -20038.875758308452
    20    25    11     -20038.876283624260
    21    25    11     -20038.876902683300
    22    25    11     -20038.877568001692
    23    25    11     -20038.878215224515
    24    25    11     -20038.878811017817
    25    25    11     -20038.879373205058
    26    25    11     -20038.879975529089
    27    25    11     -20038.880683569361
    28    25    11     -20038.881503176315
    29    25    11     -20038.882409723647
    30    25    11     -20038.883369197127
    31    25    11     -20038.884297921741
     0    26    11     -20038.884497245144
     1    26    11     -20038.883633963917
     2    26    11     -20038.882745784267
     3    26    11     -20038.881918558127
     4    26    11     -20038.881147795611
     5    26    11     -20038.880465878272
     6    26    11     -20038.879854846593
     7    26    11     -20038.879256740325
     8    26    11     -20038.878604619455
     9    26    11     -20038.877891953245
    10    26    11     -20038.877176021673
    11    26    11     -20038.876532744503
    12    26    11     -20038.876010830118
    13    26    11     -20038.875638170182
    14    26    11     -20038.875424288686
    15    26    11     -20038.875337212248
    16    26    11     -20038.875337076191
    17    26    11     -20038.875424288686
    18    26    11     -20038.875637489899
    19    26    11     -20038.876010013773
    20    26    11     -20038.876533288731
    21    26    11     -20038.877176157734
    22    26    11     -20038.877892769586
    23    26    11     -20038.878606524249
    24    26    11     -20038.879257012439
    25    26    11     -20038.879855662934
    26    26    11     -20038.880470096035
    27    26    11     -20038.881152829719
    28    26    11     -20038.881912979792
    29    26    11     -20038.882753267400
    30    26    11     -20038.883628521638
    31    26    11     -20038.884496973031
     0    27    11     -20038.884620648783
     1    27    11     -20038.883821722480
     2    27    11     -20038.883031095655
     3    27    11     -20038.882265367243
     4    27    11     -20038.881556646687
     5    27    11     -20038.880892688867
     6    27    11     -20038.880261928931
     7    27    11     -20038.879620012332
     8    27    11     -20038.878921087875
     9    27    11     -20038.878175223777
    10    27    11     -20038.877453033587
    11    27    11     -20038.876819688572
    12    27    11     -20038.876323216831
    13    27    11     -20038.875975591371
    14    27    11     -20038.875779941503
    15    27    11     -20038.875701708766
    16    27    11     -20038.875701980880
    17    27    11     -20038.875778580936
    18    27    11     -20038.875975183200
    19    27    11     -20038.876323080771
    20    27    11     -20038.876822137594
    21    27    11     -20038.877450720618
    22    27    11     -20038.878174407437
    23    27    11     -20038.878921087875
    24    27    11     -20038.879617427250
    25    27    11     -20038.880261384704
    26    27    11     -20038.880892416753
    27    27    11     -20038.881562361083
    28    27    11     -20038.882271761919
    29    27    11     -20038.883024428866
    30    27    11     -20038.883820770083
    31    27    11     -20038.884620104553
     0    28    11     -20038.884629764598
     1    28    11     -20038.883909887372
     2    28    11     -20038.883211507142
     3    28    11     -20038.882544964239
     4    28    11     -20038.881885224178
     5    28    11     -20038.881228341314
     6    28    11     -20038.880573771417
     7    28    11     -20038.879894439160
     8    28    11     -20038.879180820553
     9    28    11     -20038.878451555403
    10    28    11     -20038.877769365950
    11    28    11     -20038.877185681715
    12    28    11     -20038.876719414613
    13    28    11     -20038.876389748668
    14    28    11     -20038.876189336810
    15    28    11     -20038.876103893057
    16    28    11     -20038.876103893057
    17    28    11     -20038.876190425264
    18    28    11     -20038.876386619359
    19    28    11     -20038.876721727582
    20    28    11     -20038.877185137488
    21    28    11     -20038.877768821727
    22    28    11     -20038.878451555403
    23    28    11     -20038.879177963361
    24    28    11     -20038.879895935788
    25    28    11     -20038.880573227190
    26    28    11     -20038.881228341314
    27    28    11     -20038.881884679951
    28    28    11     -20038.882543875781
    29    28    11     -20038.883199125961
    30    28    11     -20038.883899002820
    31    28    11     -20038.884636839557
     0    29    11     -20038.884568538975
     1    29    11     -20038.883912880625
     2    29    11     -20038.883308379682
     3    29    11     -20038.882724831503
     4    29    11     -20038.882118833928
     5    29    11     -20038.881487801882
     6    29    11     -20038.880828742109
     7    29    11     -20038.880145600258
     8    29    11     -20038.879453614703
     9    29    11     -20038.878783398261
    10    29    11     -20038.878177128572
    11    29    11     -20038.877654806016
    12    29    11     -20038.877222825260
    13    29    11     -20038.876897513135
    14    29    11     -20038.876677373020
    15    29    11     -20038.876569888045
    16    29    11     -20038.876569888045
    17    29    11     -20038.876678325421
    18    29    11     -20038.876896560738
    19    29    11     -20038.877222553143
    20    29    11     -20038.877654533902
    21    29    11     -20038.878178353087
    22    29    11     -20038.878785711229
    23    29    11     -20038.879452526246
    24    29    11     -20038.880145736312
    25    29    11     -20038.880829830563
    26    29    11     -20038.881492291759
    27    29    11     -20038.882131487222
    28    29    11     -20038.882724287272
    29    29    11     -20038.883301576832
