#   ix    iy    iz      toten(eV)
    17     7    11     -20041.088738444825
    18     7    11     -20041.089076410244
    19     7    11     -20041.089485397380
    20     7    11     -20041.089893432116
    21     7    11     -20041.090286228475
    22     7    11     -20041.090701882400
    23     7    11     -20041.091171006701
    24     7    11     -20041.091699315766
    25     7    11     -20041.092280687029
    26     7    11     -20041.092898249441
    27     7    11     -20041.093502478274
    28     7    11     -20041.094034869046
    29     7    11     -20041.094475149275
    30     7    11     -20041.094863591814
    31     7    11     -20041.095230673414
     0     8    11     -20041.094789032617
     1     8    11     -20041.094395147800
     2     8    11     -20041.093984255869
     3     8    11     -20041.093524655556
     4     8    11     -20041.092989271532
     5     8    11     -20041.092402185874
     6     8    11     -20041.091824216030
     7     8    11     -20041.091290600743
     8     8    11     -20041.090793720829
     9     8    11     -20041.090328814298
    10     8    11     -20041.089909214719
    11     8    11     -20041.089513833278
    12     8    11     -20041.089103757688
    13     8    11     -20041.088696811406
    14     8    11     -20041.088377893961
    15     8    11     -20041.088212720846
    16     8    11     -20041.088213537187
    17     8    11     -20041.088379526642
    18     8    11     -20041.088695859005
    19     8    11     -20041.089104029801
    20     8    11     -20041.089515057793
    21     8    11     -20041.089909622893
    22     8    11     -20041.090329766696
    23     8    11     -20041.090793584775
    24     8    11     -20041.091291553141
    25     8    11     -20041.091824488143
    26     8    11     -20041.092402457984
    27     8    11     -20041.092989407585
    28     8    11     -20041.093524655556
    29     8    11     -20041.093982895298
    30     8    11     -20041.094396508368
    31     8    11     -20041.094788352333
     0     9    11     -20041.094312969413
     1     9    11     -20041.093903301993
     2     9    11     -20041.093470096723
     3     9    11     -20041.092989815756
     4     9    11     -20041.092453615391
     5     9    11     -20041.091894421406
     6     9    11     -20041.091361486404
     7     9    11     -20041.090873314133
     8     9    11     -20041.090409904227
     9     9    11     -20041.089962276925
    10     9    11     -20041.089545126375
    11     9    11     -20041.089148112245
    12     9    11     -20041.088738716942
    13     9    11     -20041.088346328754
    14     9    11     -20041.088054078464
    15     9    11     -20041.087907136978
    16     9    11     -20041.087907000921
    17     9    11     -20041.088054758748
    18     9    11     -20041.088347417204
    19     9    11     -20041.088739125109
    20     9    11     -20041.089148928586
    21     9    11     -20041.089545398489
    22     9    11     -20041.089962821152
    23     9    11     -20041.090409904227
    24     9    11     -20041.090873586250
    25     9    11     -20041.091362302748
    26     9    11     -20041.091893469005
    27     9    11     -20041.092452935107
    28     9    11     -20041.092989543642
    29     9    11     -20041.093469552496
    30     9    11     -20041.093904254391
    31     9    11     -20041.094313921811
     0    10    11     -20041.093839219178
     1    10    11     -20041.093419483546
     2    10    11     -20041.092966141849
     3    10    11     -20041.092466404742
     4    10    11     -20041.091930748604
     5    10    11     -20041.091408017874
     6    10    11     -20041.090923655200
     7    10    11     -20041.090472898584
     8    10    11     -20041.090041326002
     9    10    11     -20041.089621318253
    10    10    11     -20041.089221719045
    11    10    11     -20041.088828922686
    12    10    11     -20041.088424153317
    13    10    11     -20041.088050540980
    14    10    11     -20041.087774073298
    15    10    11     -20041.087631485636
    16    10    11     -20041.087631349576
    17    10    11     -20041.087773937241
    18    10    11     -20041.088050268871
    19    10    11     -20041.088426874456
    20    10    11     -20041.088831643825
    21    10    11     -20041.089223759900
    22    10    11     -20041.089623086995
    23    10    11     -20041.090041326002
    24    10    11     -20041.090473714929
    25    10    11     -20041.090923655200
    26    10    11     -20041.091409106331
    27    10    11     -20041.091931020717
    28    10    11     -20041.092466268688
    29    10    11     -20041.092967366363
    30    10    11     -20041.093417850865
    31    10    11     -20041.093840443689
     0    11    11     -20041.093413088871
     1    11    11     -20041.092984101368
     2    11    11     -20041.092518106376
     3    11    11     -20041.092007620773
     4    11    11     -20041.091483393415
     5    11    11     -20041.090998078344
     6    11    11     -20041.090558614451
     7    11    11     -20041.090143640813
     8    11    11     -20041.089745674290
     9    11    11     -20041.089363490370
    10    11    11     -20041.088986340554
    11    11    11     -20041.088603748467
    12    11    11     -20041.088206462224
    13    11    11     -20041.087842373880
    14    11    11     -20041.087572572986
    15    11    11     -20041.087427128125
    16    11    11     -20041.087427128125
    17    11    11     -20041.087573797497
    18    11    11     -20041.087844278674
    19    11    11     -20041.088207550682
    20    11    11     -20041.088602251839
    21    11    11     -20041.088985252100
    22    11    11     -20041.089362129798
    23    11    11     -20041.089747170914
    24    11    11     -20041.090143232643
    25    11    11     -20041.090556573599
    26    11    11     -20041.090994812974
    27    11    11     -20041.091482713127
    28    11    11     -20041.092004763574
    29    11    11     -20041.092518378493
    30    11    11     -20041.092984781651
    31    11    11     -20041.093413633098
     0    12    11     -20041.093056755766
     1    12    11     -20041.092611713546
     2    12    11     -20041.092139187822
     3    12    11     -20041.091633872380
     4    12    11     -20041.091134135273
     5    12    11     -20041.090680657522
     6    12    11     -20041.090283915510
     7    12    11     -20041.089917514193
     8    12    11     -20041.089561045032
     9    12    11     -20041.089211514776
    10    12    11     -20041.088856678300
    11    12    11     -20041.088488644302
    12    12    11     -20041.088109317578
    13    12    11     -20041.087757746467
    14    12    11     -20041.087488353744
    15    12    11     -20041.087341004088
    16    12    11     -20041.087339643516
    17    12    11     -20041.087486448945
    18    12    11     -20041.087756249839
    19    12    11     -20041.088108773351
    20    12    11     -20041.088490140926
    21    12    11     -20041.088858174924
    22    12    11     -20041.089210426322
    23    12    11     -20041.089561045032
    24    12    11     -20041.089916697852
    25    12    11     -20041.090284187623
    26    12    11     -20041.090680249348
    27    12    11     -20041.091133727099
    28    12    11     -20041.091635096891
    29    12    11     -20041.092137963311
    30    12    11     -20041.092612393830
    31    12    11     -20041.093058388451
     0    13    11     -20041.092749675274
     1    13    11     -20041.092286537478
     2    13    11     -20041.091813875701
     3    13    11     -20041.091334411074
     4    13    11     -20041.090866511287
     5    13    11     -20041.090444054516
     6    13    11     -20041.090088945926
     7    13    11     -20041.089773429903
     8    13    11     -20041.089464988840
     9    13    11     -20041.089153418470
    10    13    11     -20041.088831643825
    11    13    11     -20041.088492453895
    12    13    11     -20041.088134624166
    13    13    11     -20041.087787678993
    14    13    11     -20041.087517605985
    15    13    11     -20041.087374065923
    16    13    11     -20041.087374065923
    17    13    11     -20041.087517469925
    18    13    11     -20041.087787951106
    19    13    11     -20041.088132447254
    20    13    11     -20041.088492317838
    21    13    11     -20041.088832732279
    22    13    11     -20041.089152874240
    23    13    11     -20041.089464172499
    24    13    11     -20041.089772477506
    25    13    11     -20041.090088129586
    26    13    11     -20041.090445006917
    27    13    11     -20041.090864742549
    28    13    11     -20041.091333050506
    29    13    11     -20041.091812651186
    30    13    11     -20041.092286129311
    31    13    11     -20041.092750627671
     0    14    11     -20041.092474159988
     1    14    11     -20041.091993742964
     2    14    11     -20041.091532918137
     3    14    11     -20041.091089508598
     4    14    11     -20041.090662017723
     5    14    11     -20041.090276296320
     6    14    11     -20041.089961596637
     7    14    11     -20041.089698054362
     8    14    11     -20041.089441314933
     9    14    11     -20041.089177636601
    10    14    11     -20041.088909196278
    11    14    11     -20041.088616537814
    12    14    11     -20041.088279660857
    13    14    11     -20041.087936253160
    14    14    11     -20041.087664955638
    15    14    11     -20041.087530259279
    16    14    11     -20041.087530123219
    17    14    11     -20041.087666044095
    18    14    11     -20041.087935436819
    19    14    11     -20041.088279932970
    20    14    11     -20041.088615993587
    21    14    11     -20041.088906203026
    22    14    11     -20041.089176412090
    23    14    11     -20041.089441587050
    24    14    11     -20041.089698326476
    25    14    11     -20041.089962276925
    26    14    11     -20041.090276840547
    27    14    11     -20041.090660657152
    28    14    11     -20041.091088420140
    29    14    11     -20041.091533462364
    30    14    11     -20041.091992790563
    31    14    11     -20041.092472255190
     0    15    11     -20041.092231162307
     1    15    11     -20041.091743126097
     2    15    11     -20041.091304614609
     3    15    11     -20041.090904062999
     4    15    11     -20041.090522423310
     5    15    11     -20041.090186362690
     6    15    11     -20041.089917378136
     7    15    11     -20041.089700231274
     8    15    11     -20041.089493016570
     9    15    11     -20041.089292196539
    10    15    11     -20041.089091240450
    11    15    11     -20041.088853412934
    12    15    11     -20041.088548781467
    13    15    11     -20041.088212720846
    14    15    11     -20041.087947681943
    15    15    11     -20041.087815434606
    16    15    11     -20041.087815162493
    17    15    11     -20041.087947545886
    18    15    11     -20041.088212856899
    19    15    11     -20041.088549461751
    20    15    11     -20041.088853004763
    21    15    11     -20041.089089607765
    22    15    11     -20041.089292332596
    23    15    11     -20041.089493696854
    24    15    11     -20041.089698870703
    25    15    11     -20041.089915881508
    26    15    11     -20041.090185002118
    27    15    11     -20041.090522423310
    28    15    11     -20041.090902566375
    29    15    11     -20041.091305430949
    30    15    11     -20041.091742037643
    31    15    11     -20041.092230073853
     0    16    11     -20041.092025852398
     1    16    11     -20041.091546115658
     2    16    11     -20041.091140938119
     3    16    11     -20041.090784468957
     4    16    11     -20041.090453170331
     5    16    11     -20041.090172893055
     6    16    11     -20041.089954929852
     7    16    11     -20041.089784722630
     8    16    11     -20041.089631658582
     9    16    11     -20041.089495193479
    10    16    11     -20041.089362537972
    11    16    11     -20041.089180493796
    12    16    11     -20041.088911645300
    13    16    11     -20041.088599938874
    14    16    11     -20041.088344968182
    15    16    11     -20041.088213809300
    16    16    11     -20041.088215033815
    17    16    11     -20041.088345784523
    18    16    11     -20041.088600210984
    19    16    11     -20041.088911781360
    20    16    11     -20041.089179813513
    21    16    11     -20041.089362401912
    22    16    11     -20041.089494649252
    23    16    11     -20041.089629753784
    24    16    11     -20041.089783089945
    25    16    11     -20041.089954793792
    26    16    11     -20041.090172076711
    27    16    11     -20041.090456027527
    28    16    11     -20041.090784332901
    29    16    11     -20041.091139033320
    30    16    11     -20041.091544755091
    31    16    11     -20041.092026804796
     0    17    11     -20041.091883400793
     1    17    11     -20041.091417813972
     2    17    11     -20041.091052092943
     3    17    11     -20041.090743243709
     4    17    11     -20041.090466912083
     5    17    11     -20041.090237520097
     6    17    11     -20041.090065408076
     7    17    11     -20041.089942548668
     8    17    11     -20041.089848941498
     9    17    11     -20041.089770028480
    10    17    11     -20041.089690163059
    11    17    11     -20041.089556283041
    12    17    11     -20041.089331244879
    13    17    11     -20041.089052872394
    14    17    11     -20041.088811779515
    15    17    11     -20041.088681845144
    16    17    11     -20041.088681709087
    17    17    11     -20041.088811915568
    18    17    11     -20041.089051239713
    19    17    11     -20041.089329612194
    20    17    11     -20041.089557235438
    21    17    11     -20041.089691523630
    22    17    11     -20041.089770844821
    23    17    11     -20041.089848805444
    24    17    11     -20041.089942140497
    25    17    11     -20041.090066224420
    26    17    11     -20041.090235751355
    27    17    11     -20041.090465959685
    28    17    11     -20041.090742291308
    29    17    11     -20041.091052909283
    30    17    11     -20041.091417541862
    31    17    11     -20041.091882448396
     0    18    11     -20041.091828569850
     1    18    11     -20041.091380942544
     2    18    11     -20041.091052637170
     3    18    11     -20041.090790455466
     4    18    11     -20041.090558614451
     5    18    11     -20041.090371264057
     6    18    11     -20041.090228948509
     7    18    11     -20041.090136974024
     8    18    11     -20041.090089762271
     9    18    11     -20041.090065544136
    10    18    11     -20041.090032618355
    11    18    11     -20041.089943501069
    12    18    11     -20041.089759552098
    13    18    11     -20041.089512336654
    14    18    11     -20041.089282400440
    15    18    11     -20041.089149608873
    16    18    11     -20041.089149200703
    17    18    11     -20041.089281992266
    18    18    11     -20041.089512472710
    19    18    11     -20041.089759688151
    20    18    11     -20041.089942684725
    21    18    11     -20041.090032754415
    22    18    11     -20041.090064319622
    23    18    11     -20041.090087313241
    24    18    11     -20041.090135069226
    25    18    11     -20041.090229220623
    26    18    11     -20041.090369087146
    27    18    11     -20041.090557934167
    28    18    11     -20041.090789639122
    29    18    11     -20041.091054269855
    30    18    11     -20041.091381758888
    31    18    11     -20041.091827073225
     0    19    11     -20041.091862992253
     1    19    11     -20041.091427610074
     2    19    11     -20041.091126652140
     3    19    11     -20041.090896851987
     4    19    11     -20041.090698208867
     5    19    11     -20041.090526232903
     6    19    11     -20041.090390720197
     7    19    11     -20041.090304460104
     8    19    11     -20041.090270309818
     9    19    11     -20041.090281058310
    10    19    11     -20041.090302419248
    11    19    11     -20041.090270990102
    12    19    11     -20041.090139286993
    13    19    11     -20041.089920915616
    14    19    11     -20041.089700639444
    15    19    11     -20041.089565126742
    16    19    11     -20041.089564718572
    17    19    11     -20041.089699823104
    18    19    11     -20041.089920779559
    19    19    11     -20041.090138606709
    20    19    11     -20041.090272758840
    21    19    11     -20041.090302963479
    22    19    11     -20041.090281058310
    23    19    11     -20041.090270173758
    24    19    11     -20041.090304596164
    25    19    11     -20041.090391400485
    26    19    11     -20041.090525688676
    27    19    11     -20041.090699297318
    28    19    11     -20041.090896443813
    29    19    11     -20041.091124747345
    30    19    11     -20041.091428698528
    31    19    11     -20041.091860815341
     0    20    11     -20041.091942857671
     1    20    11     -20041.091518632158
     2    20    11     -20041.091224068903
     3    20    11     -20041.091006377814
     4    20    11     -20041.090814537540
     5    20    11     -20041.090636983245
     6    20    11     -20041.090497252779
     7    20    11     -20041.090405278290
     8    20    11     -20041.090363508814
     9    20    11     -20041.090377386623
    10    20    11     -20041.090430993052
    11    20    11     -20041.090453850615
    12    20    11     -20041.090375209707
    13    20    11     -20041.090196703015
    14    20    11     -20041.090001597375
    15    20    11     -20041.089883091790
    16    20    11     -20041.089881050935
    17    20    11     -20041.090002277659
    18    20    11     -20041.090195614561
    19    20    11     -20041.090373713083
    20    20    11     -20041.090453170331
    21    20    11     -20041.090430176708
    22    20    11     -20041.090378339020
    23    20    11     -20041.090362148247
    24    20    11     -20041.090404870123
    25    20    11     -20041.090497388836
    26    20    11     -20041.090636847188
    27    20    11     -20041.090814537540
    28    20    11     -20041.091006922041
    29    20    11     -20041.091222980445
    30    20    11     -20041.091517951874
    31    20    11     -20041.091941088929
     0    21    11     -20041.092046941223
     1    21    11     -20041.091623259941
     2    21    11     -20041.091315499161
     3    21    11     -20041.091078760099
     4    21    11     -20041.090861613240
     5    21    11     -20041.090664466745
     6    21    11     -20041.090514940177
     7    21    11     -20041.090413305650
     8    21    11     -20041.090356705969
     9    21    11     -20041.090355345397
    10    21    11     -20041.090408271542
    11    21    11     -20041.090456571754
    12    21    11     -20041.090421605124
    13    21    11     -20041.090302691366
    14    21    11     -20041.090165545978
    15    21    11     -20041.090085272390
    16    21    11     -20041.090085408447
    17    21    11     -20041.090166362319
    18    21    11     -20041.090302283195
    19    21    11     -20041.090422285408
    20    21    11     -20041.090456299644
    21    21    11     -20041.090407727315
    22    21    11     -20041.090355209340
    23    21    11     -20041.090356025685
    24    21    11     -20041.090411128738
    25    21    11     -20041.090513035379
    26    21    11     -20041.090663922518
    27    21    11     -20041.090862157467
    28    21    11     -20041.091078624046
    29    21    11     -20041.091314546760
    30    21    11     -20041.091619042174
    31    21    11     -20041.092045172485
     0    22    11     -20041.092178372219
     1    22    11     -20041.091748840488
     2    22    11     -20041.091407337590
     3    22    11     -20041.091118488723
     4    22    11     -20041.090853585880
     5    22    11     -20041.090626506859
     6    22    11     -20041.090458884722
     7    22    11     -20041.090341739706
     8    22    11     -20041.090261330057
     9    22    11     -20041.090230989361
    10    22    11     -20041.090259969489
    11    22    11     -20041.090309630268
    12    22    11     -20041.090310038442
    13    22    11     -20041.090256295953
    14    22    11     -20041.090196703015
    15    22    11     -20041.090167722890
    16    22    11     -20041.090167586834
    17    22    11     -20041.090195070334
    18    22    11     -20041.090253982984
    19    22    11     -20041.090310038442
    20    22    11     -20041.090307317299
    21    22    11     -20041.090259561319
    22    22    11     -20041.090230309077
    23    22    11     -20041.090260513716
    24    22    11     -20041.090340515195
    25    22    11     -20041.090458204439
    26    22    11     -20041.090624738121
    27    22    11     -20041.090852361365
    28    22    11     -20041.091118488723
    29    22    11     -20041.091406249136
    30    22    11     -20041.091747479917
    31    22    11     -20041.092175651080
     0    23    11     -20041.092349531838
     1    23    11     -20041.091908707382
     2    23    11     -20041.091519040332
     3    23    11     -20041.091159441861
     4    23    11     -20041.090832360998
     5    23    11     -20041.090568002379
     6    23    11     -20041.090376162108
     7    23    11     -20041.090230853308
     8    23    11     -20041.090117381824
     9    23    11     -20041.090046768280
    10    23    11     -20041.090032890472
    11    23    11     -20041.090055339864
    12    23    11     -20041.090075612348
    13    23    11     -20041.090086632958
    14    23    11     -20041.090100918937
    15    23    11     -20041.090119014509
    16    23    11     -20041.090119014509
    17    23    11     -20041.090101054993
    18    23    11     -20041.090085680560
    19    23    11     -20041.090076700802
    20    23    11     -20041.090054115353
    21    23    11     -20041.090033570756
    22    23    11     -20041.090045135596
    23    23    11     -20041.090115477025
    24    23    11     -20041.090230036963
    25    23    11     -20041.090376842392
    26    23    11     -20041.090568546610
    27    23    11     -20041.090830728317
    28    23    11     -20041.091159850032
    29    23    11     -20041.091518087931
    30    23    11     -20041.091908163155
    31    23    11     -20041.092348443384
     0    24    11     -20041.092585998784
     1    24    11     -20041.092129663837
     2    24    11     -20041.091687342756
     3    24    11     -20041.091257538908
     4    24    11     -20041.090866511287
     5    24    11     -20041.090558342337
     6    24    11     -20041.090332759948
     7    24    11     -20041.090149355205
     8    24    11     -20041.089991665220
     9    24    11     -20041.089872071178
    10    24    11     -20041.089799824946
    11    24    11     -20041.089772749619
    12    24    11     -20041.089789212507
    13    24    11     -20041.089839281456
    14    24    11     -20041.089902411873
    15    24    11     -20041.089947990946
    16    24    11     -20041.089949079404
    17    24    11     -20041.089903636384
    18    24    11     -20041.089837920888
    19    24    11     -20041.089788804336
    20    24    11     -20041.089772749619
    21    24    11     -20041.089798736492
    22    24    11     -20041.089871526950
    23    24    11     -20041.089992073394
    24    24    11     -20041.090148810974
    25    24    11     -20041.090331263320
    26    24    11     -20041.090557389940
    27    24    11     -20041.090864334376
    28    24    11     -20041.091258219192
    29    24    11     -20041.091686390359
    30    24    11     -20041.092127350868
    31    24    11     -20041.092584910330
     0    25    11     -20041.092904099889
     1    25    11     -20041.092429125143
     2    25    11     -20041.091941361043
     3    25    11     -20041.091452372435
     4    25    11     -20041.091004881189
     5    25    11     -20041.090647595684
     6    25    11     -20041.090377522676
     7    25    11     -20041.090147994637
     8    25    11     -20041.089942684725
     9    25    11     -20041.089759143924
    10    25    11     -20041.089616148089
    11    25    11     -20041.089526350519
    12    25    11     -20041.089508663114
    13    25    11     -20041.089558051783
    14    25    11     -20041.089635468175
    15    25    11     -20041.089692067857
    16    25    11     -20041.089691931804
    17    25    11     -20041.089636420573
    18    25    11     -20041.089557915722
    19    25    11     -20041.089508391000
    20    25    11     -20041.089524989948
    21    25    11     -20041.089612474552
    22    25    11     -20041.089758463640
    23    25    11     -20041.089942412611
    24    25    11     -20041.090149083087
    25    25    11     -20041.090376842392
    26    25    11     -20041.090646779347
    27    25    11     -20041.091003928792
    28    25    11     -20041.091450603697
    29    25    11     -20041.091939456248
    30    25    11     -20041.092428172742
    31    25    11     -20041.092902467208
     0    26    11     -20041.093269684865
     1    26    11     -20041.092778655402
     2    26    11     -20041.092259190038
     3    26    11     -20041.091731969427
     4    26    11     -20041.091239851507
     5    26    11     -20041.090829639859
     6    26    11     -20041.090506232533
     7    26    11     -20041.090230853308
     8    26    11     -20041.089966494688
     9    26    11     -20041.089711796110
    10    26    11     -20041.089491519939
    11    26    11     -20041.089334374185
    12    26    11     -20041.089259542874
    13    26    11     -20041.089268250518
    14    26    11     -20041.089320904550
    15    26    11     -20041.089367572076
    16    26    11     -20041.089366619679
    17    26    11     -20041.089320224266
    18    26    11     -20041.089267842348
    19    26    11     -20041.089260631328
    20    26    11     -20041.089333421787
    21    26    11     -20041.089491792056
    22    26    11     -20041.089710979773
    23    26    11     -20041.089964998064
    24    26    11     -20041.090228540339
    25    26    11     -20041.090505008022
    26    26    11     -20041.090827054777
    27    26    11     -20041.091237810655
    28    26    11     -20041.091729928572
    29    26    11     -20041.092257421296
    30    26    11     -20041.092777839058
    31    26    11     -20041.093269276695
     0    27    11     -20041.093625745852
     1    27    11     -20041.093128729884
     2    27    11     -20041.092596066996
     3    27    11     -20041.092049662362
     4    27    11     -20041.091525843178
     5    27    11     -20041.091061616928
     6    27    11     -20041.090677664266
     7    27    11     -20041.090345549299
     8    27    11     -20041.090020237178
     9    27    11     -20041.089694108712
    10    27    11     -20041.089405123788
    11    27    11     -20041.089183487049
    12    27    11     -20041.089038994585
    13    27    11     -20041.088975183888
    14    27    11     -20041.088974095434
    15    27    11     -20041.088996272709
    16    27    11     -20041.088996136656
    17    27    11     -20041.088971782465
    18    27    11     -20041.088973551206
    19    27    11     -20041.089039810930
    20    27    11     -20041.089182670708
    21    27    11     -20041.089404851675
    22    27    11     -20041.089694244769
    23    27    11     -20041.090018468436
    24    27    11     -20041.090344052674
    25    27    11     -20041.090675487358
    26    27    11     -20041.091059031845
    27    27    11     -20041.091523666266
    28    27    11     -20041.092050206589
    29    27    11     -20041.092593481917
    30    27    11     -20041.093126961143
    31    27    11     -20041.093624249228
     0    28    11     -20041.093941533993
     1    28    11     -20041.093452545381
     2    28    11     -20041.092927093512
     3    28    11     -20041.092385314812
     4    28    11     -20041.091838638062
     5    28    11     -20041.091322710177
     6    28    11     -20041.090870592998
     7    28    11     -20041.090472626471
     8    28    11     -20041.090084183932
     9    28    11     -20041.089698462532
    10    28    11     -20041.089353286101
    11    28    11     -20041.089077362645
    12    28    11     -20041.088868923423
    13    28    11     -20041.088722526169
    14    28    11     -20041.088653545303
    15    28    11     -20041.088636674242
    16    28    11     -20041.088636538185
    17    28    11     -20041.088653545303
    18    28    11     -20041.088722390108
    19    28    11     -20041.088867562852
    20    28    11     -20041.089076546301
    21    28    11     -20041.089353694268
    22    28    11     -20041.089697510135
    23    28    11     -20041.090084047875
    24    28    11     -20041.090472082244
    25    28    11     -20041.090870865111
    26    28    11     -20041.091319852985
    27    28    11     -20041.091836597207
    28    28    11     -20041.092383410014
    29    28    11     -20041.092926549285
    30    28    11     -20041.093452409325
    31    28    11     -20041.093940989762
     0    29    11     -20041.094217729562
     1    29    11     -20041.093753231198
     2    29    11     -20041.093257167628
     3    29    11     -20041.092730083074
     4    29    11     -20041.092175106853
     5    29    11     -20041.091613872013
     6    29    11     -20041.091091685510
     7    29    11     -20041.090617527105
     8    29    11     -20041.090168539231
     9    29    11     -20041.089737374816
    10    29    11     -20041.089355326953
    11    29    11     -20041.089041443614
    12    29    11     -20041.088779261907
    13    29    11     -20041.088568373663
    14    29    11     -20041.088431908560
    15    29    11     -20041.088373540140
    16    29    11     -20041.088374492538
    17    29    11     -20041.088431364333
    18    29    11     -20041.088567829436
    19    29    11     -20041.088779261907
    20    29    11     -20041.089041307554
    21    29    11     -20041.089356687524
    22    29    11     -20041.089737102702
    23    29    11     -20041.090167586834
    24    29    11     -20041.090616574704
    25    29    11     -20041.091092093680
    26    29    11     -20041.091613872013
    27    29    11     -20041.092175515023
    28    29    11     -20041.092729130676
    29    29    11     -20041.093255398886
    30    29    11     -20041.093754319656
    31    29    11     -20041.094219090133
     0    30    11     -20041.094473652651
     1    30    11     -20041.094041127664
     2    30    11     -20041.093584112434
     3    30    11     -20041.093081382071
     4    30    11     -20041.092527086137
     5    30    11     -20041.091936462995
     6    30    11     -20041.091348833110
     7    30    11     -20041.090799571277
     8    30    11     -20041.090294800062
     9    30    11     -20041.089839145403
    10    30    11     -20041.089439682251
    11    30    11     -20041.089096682728
    12    30    11     -20041.088801439186
    13    30    11     -20041.088552046833
    14    30    11     -20041.088371771399
    15    30    11     -20041.088275987317
    16    30    11     -20041.088275851263
    17    30    11     -20041.088370002657
    18    30    11     -20041.088551774719
    19    30    11     -20041.088801439186
    20    30    11     -20041.089095322157
    21    30    11     -20041.089437777453
    22    30    11     -20041.089838873286
    23    30    11     -20041.090295208236
    24    30    11     -20041.090798754936
    25    30    11     -20041.091349921564
    26    30    11     -20041.091936190882
    27    30    11     -20041.092526405850
    28    30    11     -20041.093081382071
    29    30    11     -20041.093583160036
    30    30    11     -20041.094040855551
    31    30    11     -20041.094474468991
     0    31    11     -20041.094746310740
     1    31    11     -20041.094342901939
     2    31    11     -20041.093922486023
     3    31    11     -20041.093446558876
     4    31    11     -20041.092899882125
     5    31    11     -20041.092294836955
     6    31    11     -20041.091661083767
     7    31    11     -20041.091052229000
     8    31    11     -20041.090508137331
     9    31    11     -20041.090039965431
    10    31    11     -20041.089634787888
    11    31    11     -20041.089279407184
    12    31    11     -20041.088971646408
    13    31    11     -20041.088712185840
    14    31    11     -20041.088507692271
    15    31    11     -20041.088390547255
    16    31    11     -20041.088390547255
    17    31    11     -20041.088508780726
    18    31    11     -20041.088712049783
    19    31    11     -20041.088972462749
    20    31    11     -20041.089279815358
    21    31    11     -20041.089634379721
    22    31    11     -20041.090039421200
    23    31    11     -20041.090507593104
    24    31    11     -20041.091053453511
    25    31    11     -20041.091662172224
    26    31    11     -20041.092293476384
    27    31    11     -20041.092899201842
    28    31    11     -20041.093444926191
    29    31    11     -20041.093923302360
    30    31    11     -20041.094342629825
    31    31    11     -20041.094743317488
     0     0    12     -20041.093440980541
     1     0    12     -20041.093223425509
     2     0    12     -20041.092929270420
     3     0    12     -20041.092603686186
     4     0    12     -20041.092268033739
     5     0    12     -20041.091926530840
     6     0    12     -20041.091572102534
     7     0    12     -20041.091191279182
     8     0    12     -20041.090777121884
     9     0    12     -20041.090348406495
    10     0    12     -20041.089959963956
    11     0    12     -20041.089658053625
    12     0    12     -20041.089461179246
    13     0    12     -20041.089367163906
    14     0    12     -20041.089346619308
    15     0    12     -20041.089356551467
    16     0    12     -20041.089356823581
    17     0    12     -20041.089347299592
    18     0    12     -20041.089368116307
    19     0    12     -20041.089462947988
    20     0    12     -20041.089657781511
    21     0    12     -20041.089961052414
    22     0    12     -20041.090349086779
    23     0    12     -20041.090777666112
    24     0    12     -20041.091192775810
    25     0    12     -20041.091571286193
    26     0    12     -20041.091927347181
    27     0    12     -20041.092268986136
    28     0    12     -20041.092605318870
    29     0    12     -20041.092930494935
    30     0    12     -20041.093223697622
    31     0    12     -20041.093440844485
     0     1    12     -20041.093430640212
     1     1    12     -20041.093151587447
     2     1    12     -20041.092800696624
     3     1    12     -20041.092421369896
     4     1    12     -20041.092017416868
     5     1    12     -20041.091586932740
     6     1    12     -20041.091144203485
     7     1    12     -20041.090690317564
     8     1    12     -20041.090211397164
     9     1    12     -20041.089723905181
    10     1    12     -20041.089291788368
    11     1    12     -20041.088962394537
    12     1    12     -20041.088737900598
    13     1    12     -20041.088609054685
    14     1    12     -20041.088559393906
    15     1    12     -20041.088555720366
    16     1    12     -20041.088555720366
    17     1    12     -20041.088559666019
    18     1    12     -20041.088609598915
    19     1    12     -20041.088738444825
    20     1    12     -20041.088963210877
    21     1    12     -20041.089292876819
    22     1    12     -20041.089724585465
    23     1    12     -20041.090211941391
    24     1    12     -20041.090690997848
    25     1    12     -20041.091143931371
    26     1    12     -20041.091587204854
    27     1    12     -20041.092017825042
    28     1    12     -20041.092421778070
    29     1    12     -20041.092801512965
    30     1    12     -20041.093151315334
    31     1    12     -20041.093430368099
     0     2    12     -20041.093303290927
     1     2    12     -20041.092988863358
     2     2    12     -20041.092605863098
     3     2    12     -20041.092187079863
     4     2    12     -20041.091725302638
     5     2    12     -20041.091222436222
     6     2    12     -20041.090704195369
     7     2    12     -20041.090192213138
     8     2    12     -20041.089666625212
     9     2    12     -20041.089147431961
    10     2    12     -20041.088693954211
    11     2    12     -20041.088341022529
    12     2    12     -20041.088080337449
    13     2    12     -20041.087900606246
    14     2    12     -20041.087799652003
    15     2    12     -20041.087765093544
    16     2    12     -20041.087765501710
    17     2    12     -20041.087800876514
    18     2    12     -20041.087901558643
    19     2    12     -20041.088081425907
    20     2    12     -20041.088342655214
    21     2    12     -20041.088695859005
    22     2    12     -20041.089148656472
    23     2    12     -20041.089667577609
    24     2    12     -20041.090193029479
    25     2    12     -20041.090705691997
