#   ix    iy    iz      toten(eV)
    13    30    13     -20040.013412624907
    14    30    13     -20040.013312623065
    15    30    13     -20040.013266635819
    16    30    13     -20040.013266363705
    17    30    13     -20040.013312214891
    18    30    13     -20040.013412760967
    19    30    13     -20040.013576709567
    20    30    13     -20040.013806645780
    21    30    13     -20040.014104882575
    22    30    13     -20040.014475773769
    23    30    13     -20040.014912380459
    24    30    13     -20040.015395382565
    25    30    13     -20040.015908453253
    26    30    13     -20040.016438939230
    27    30    13     -20040.016983030899
    28    30    13     -20040.017532564842
    29    30    13     -20040.018094343912
    30    30    13     -20040.018690001158
    31    30    13     -20040.019338312432
     0    31    13     -20040.019274637791
     1    31    13     -20040.018690001158
     2    31    13     -20040.018167542541
     3    31    13     -20040.017682091413
     4    31    13     -20040.017206980607
     5    31    13     -20040.016732005861
     6    31    13     -20040.016266963270
     7    31    13     -20040.015824097958
     8    31    13     -20040.015417695904
     9    31    13     -20040.015062723371
    10    31    13     -20040.014764214462
    11    31    13     -20040.014512781254
    12    31    13     -20040.014299988215
    13    31    13     -20040.014124610829
    14    31    13     -20040.013996717313
    15    31    13     -20040.013928688848
    16    31    13     -20040.013928416734
    17    31    13     -20040.013996717313
    18    31    13     -20040.014125019003
    19    31    13     -20040.014299443985
    20    31    13     -20040.014512781254
    21    31    13     -20040.014763942349
    22    31    13     -20040.015062723371
    23    31    13     -20040.015417559847
    24    31    13     -20040.015823825845
    25    31    13     -20040.016266555100
    26    31    13     -20040.016732141914
    27    31    13     -20040.017207116663
    28    31    13     -20040.017682363527
    29    31    13     -20040.018166998314
    30    31    13     -20040.018689729040
    31    31    13     -20040.019274093564
     0     0    14     -20040.010608083383
     1     0    14     -20040.011232856814
     2     0    14     -20040.011843344262
     3     0    14     -20040.012428253009
     4     0    14     -20040.012976426387
     5     0    14     -20040.013479700978
     6     0    14     -20040.013940389745
     7     0    14     -20040.014362166228
     8     0    14     -20040.014741084786
     9     0    14     -20040.015077417520
    10     0    14     -20040.015371164434
    11     0    14     -20040.015622597643
    12     0    14     -20040.015835662798
    13     0    14     -20040.016008046929
    14     0    14     -20040.016134035646
    15     0    14     -20040.016200295373
    16     0    14     -20040.016200431430
    17     0    14     -20040.016133355362
    18     0    14     -20040.016008727212
    19     0    14     -20040.015834574340
    20     0    14     -20040.015621781298
    21     0    14     -20040.015370212033
    22     0    14     -20040.015077417520
    23     0    14     -20040.014740812672
    24     0    14     -20040.014361758062
    25     0    14     -20040.013939981574
    26     0    14     -20040.013479292804
    27     0    14     -20040.012975746104
    28     0    14     -20040.012427844838
    29     0    14     -20040.011843072149
    30     0    14     -20040.011233401041
    31     0    14     -20040.010609852125
     0     1    14     -20040.010613797778
     1     1    14     -20040.011124011267
     2     1    14     -20040.011651776105
     3     1    14     -20040.012173826552
     4     1    14     -20040.012667577150
     5     1    14     -20040.013115884740
     6     1    14     -20040.013513987324
     7     1    14     -20040.013868415630
     8     1    14     -20040.014190870555
     9     1    14     -20040.014484345356
    10     1    14     -20040.014754554421
    11     1    14     -20040.014994830959
    12     1    14     -20040.015204222578
    13     1    14     -20040.015377423053
    14     1    14     -20040.015502867544
    15     1    14     -20040.015568991210
    16     1    14     -20040.015568991210
    17     1    14     -20040.015503003597
    18     1    14     -20040.015376742769
    19     1    14     -20040.015203814408
    20     1    14     -20040.014994286732
    21     1    14     -20040.014754554421
    22     1    14     -20040.014484481413
    23     1    14     -20040.014189918158
    24     1    14     -20040.013868279570
    25     1    14     -20040.013513443093
    26     1    14     -20040.013115340513
    27     1    14     -20040.012667032926
    28     1    14     -20040.012173418378
    29     1    14     -20040.011651640045
    30     1    14     -20040.011123330984
    31     1    14     -20040.010613389604
     0     2    14     -20040.010645362985
     1     2    14     -20040.011043329509
     2     2    14     -20040.011484698192
     3     2    14     -20040.011932597612
     4     2    14     -20040.012354374099
     5     2    14     -20040.012729210943
     6     2    14     -20040.013047584162
     7     2    14     -20040.013323099447
     8     2    14     -20040.013576573510
     9     2    14     -20040.013820931759
    10     2    14     -20040.014061208301
    11     2    14     -20040.014288423372
    12     2    14     -20040.014494277511
    13     2    14     -20040.014665437131
    14     2    14     -20040.014789657111
    15     2    14     -20040.014855372607
    16     2    14     -20040.014855372607
    17     2    14     -20040.014789657111
    18     2    14     -20040.014665981358
    19     2    14     -20040.014493869341
    20     2    14     -20040.014288151258
    21     2    14     -20040.014060391957
    22     2    14     -20040.013821067816
    23     2    14     -20040.013576165336
    24     2    14     -20040.013322827333
    25     2    14     -20040.013047039934
    26     2    14     -20040.012729074886
    27     2    14     -20040.012354101982
    28     2    14     -20040.011931917328
    29     2    14     -20040.011483609738
    30     2    14     -20040.011043873736
    31     2    14     -20040.010645635095
     0     3    14     -20040.010736793240
     1     3    14     -20040.011027819019
     2     3    14     -20040.011372995454
     3     3    14     -20040.011734634776
     4     3    14     -20040.012071919908
     5     3    14     -20040.012357639465
     6     3    14     -20040.012588528076
     7     3    14     -20040.012782681315
     8     3    14     -20040.012963364923
     9     3    14     -20040.013148810522
    10     3    14     -20040.013348542092
    11     3    14     -20040.013554804398
    12     3    14     -20040.013748821588
    13     3    14     -20040.013913994699
    14     3    14     -20040.014036173823
    15     3    14     -20040.014103658064
    16     3    14     -20040.014103658064
    17     3    14     -20040.014035765653
    18     3    14     -20040.013913994699
    19     3    14     -20040.013748957641
    20     3    14     -20040.013554396231
    21     3    14     -20040.013348542092
    22     3    14     -20040.013147858121
    23     3    14     -20040.012962548579
    24     3    14     -20040.012782409201
    25     3    14     -20040.012588392019
    26     3    14     -20040.012356959181
    27     3    14     -20040.012071919908
    28     3    14     -20040.011734362659
    29     3    14     -20040.011372587283
    30     3    14     -20040.011027002674
    31     3    14     -20040.010736657186
     0     4    14     -20040.010890809688
     1     4    14     -20040.011080881221
     2     4    14     -20040.011324423129
     3     4    14     -20040.011589325972
     4     4    14     -20040.011830282798
     5     4    14     -20040.012021306728
     6     4    14     -20040.012165663135
     7     4    14     -20040.012283216325
     8     4    14     -20040.012391653694
     9     4    14     -20040.012511791967
    10     4    14     -20040.012657781055
    11     4    14     -20040.012826083475
    12     4    14     -20040.012993297445
    13     4    14     -20040.013142279786
    14     4    14     -20040.013260513257
    15     4    14     -20040.013328813839
    16     4    14     -20040.013328949895
    17     4    14     -20040.013260241143
    18     4    14     -20040.013142143729
    19     4    14     -20040.012993025332
    20     4    14     -20040.012825539248
    21     4    14     -20040.012657372885
    22     4    14     -20040.012511928024
    23     4    14     -20040.012392061868
    24     4    14     -20040.012282536038
    25     4    14     -20040.012164574677
    26     4    14     -20040.012021170674
    27     4    14     -20040.011829602514
    28     4    14     -20040.011589325972
    29     4    14     -20040.011324831299
    30     4    14     -20040.011080745164
    31     4    14     -20040.010890401518
     0     5    14     -20040.011071765406
     1     5    14     -20040.011172583592
     2     5    14     -20040.011320613536
     3     5    14     -20040.011482929454
     4     5    14     -20040.011621299353
     5     5    14     -20040.011718852169
     6     5    14     -20040.011782662870
     7     5    14     -20040.011827697715
     8     5    14     -20040.011871099879
     9     5    14     -20040.011927971675
    10     5    14     -20040.012013959655
    11     5    14     -20040.012124165769
    12     5    14     -20040.012245528553
    13     5    14     -20040.012361312998
    14     5    14     -20040.012457505250
    15     5    14     -20040.012514921276
    16     5    14     -20040.012514921276
    17     5    14     -20040.012457641307
    18     5    14     -20040.012361312998
    19     5    14     -20040.012245664610
    20     5    14     -20040.012123893655
    21     5    14     -20040.012013551484
    22     5    14     -20040.011927155330
    23     5    14     -20040.011870419592
    24     5    14     -20040.011826881375
    25     5    14     -20040.011782254700
    26     5    14     -20040.011718307942
    27     5    14     -20040.011620891179
    28     5    14     -20040.011482249167
    29     5    14     -20040.011319797191
    30     5    14     -20040.011172447536
    31     5    14     -20040.011071493293
     0     6    14     -20040.011236802464
     1     6    14     -20040.011260476371
     2     6    14     -20040.011319797191
     3     6    14     -20040.011384016063
     4     6    14     -20040.011424969201
     5     6    14     -20040.011434629243
     6     6    14     -20040.011425241315
     7     6    14     -20040.011406737569
     8     6    14     -20040.011391771310
     9     6    14     -20040.011390682852
    10     6    14     -20040.011414220702
    11     6    14     -20040.011457350749
    12     6    14     -20040.011510276894
    13     6    14     -20040.011563339100
    14     6    14     -20040.011611503251
    15     6    14     -20040.011642252117
    16     6    14     -20040.011642524230
    17     6    14     -20040.011612047481
    18     6    14     -20040.011563611213
    19     6    14     -20040.011510004781
    20     6    14     -20040.011457214692
    21     6    14     -20040.011414084645
    22     6    14     -20040.011390818912
    23     6    14     -20040.011391635253
    24     6    14     -20040.011406193342
    25     6    14     -20040.011424833141
    26     6    14     -20040.011434629243
    27     6    14     -20040.011424969201
    28     6    14     -20040.011384152120
    29     6    14     -20040.011319797191
    30     6    14     -20040.011260476371
    31     6    14     -20040.011236802464
     0     7    14     -20040.011351770569
     1     7    14     -20040.011302926130
     2     7    14     -20040.011275986861
     3     7    14     -20040.011248503361
     4     7    14     -20040.011201019490
     5     7    14     -20040.011136800618
     6     7    14     -20040.011068091870
     7     7    14     -20040.010998022550
     8     7    14     -20040.010930946482
     9     7    14     -20040.010875843425
    10     7    14     -20040.010833801836
    11     7    14     -20040.010800876054
    12     7    14     -20040.010764957024
    13     7    14     -20040.010729446167
    14     7    14     -20040.010705908317
    15     7    14     -20040.010696112218
    16     7    14     -20040.010696112218
    17     7    14     -20040.010705908317
    18     7    14     -20040.010729310110
    19     7    14     -20040.010764957024
    20     7    14     -20040.010800467888
    21     7    14     -20040.010833529719
    22     7    14     -20040.010875435255
    23     7    14     -20040.010930810426
    24     7    14     -20040.010997886493
    25     7    14     -20040.011067547643
    26     7    14     -20040.011136528508
    27     7    14     -20040.011200611323
    28     7    14     -20040.011247823077
    29     7    14     -20040.011275714744
    30     7    14     -20040.011302654017
    31     7    14     -20040.011351362402
     0     8    14     -20040.011384560290
     1     8    14     -20040.011265102305
     2     8    14     -20040.011156256762
     3     8    14     -20040.011042241051
     4     8    14     -20040.010919245586
     5     8    14     -20040.010793665038
     6     8    14     -20040.010677200306
     7     8    14     -20040.010562504311
     8     8    14     -20040.010448624660
     9     8    14     -20040.010337466148
    10     8    14     -20040.010230389344
    11     8    14     -20040.010112427986
    12     8    14     -20040.009973513857
    13     8    14     -20040.009828613223
    14     8    14     -20040.009713100892
    15     8    14     -20040.009650786818
    16     8    14     -20040.009650922875
    17     8    14     -20040.009713781175
    18     8    14     -20040.009829293511
    19     8    14     -20040.009973377801
    20     8    14     -20040.010112019812
    21     8    14     -20040.010230253287
    22     8    14     -20040.010337602205
    23     8    14     -20040.010448352547
    24     8    14     -20040.010562776428
    25     8    14     -20040.010676792135
    26     8    14     -20040.010793392925
    27     8    14     -20040.010919109529
    28     8    14     -20040.011042104998
    29     8    14     -20040.011156120705
    30     8    14     -20040.011265374418
    31     8    14     -20040.011384968464
     0     9    14     -20040.011332722599
     1     9    14     -20040.011142106840
     2     9    14     -20040.010951355023
     3     9    14     -20040.010759786863
     4     9    14     -20040.010569987444
     5     9    14     -20040.010391616808
     6     9    14     -20040.010229573003
     7     9    14     -20040.010072291188
     8     9    14     -20040.009909294986
     9     9    14     -20040.009739768051
    10     9    14     -20040.009559084443
    11     9    14     -20040.009347788033
    12     9    14     -20040.009095266367
    13     9    14     -20040.008833356773
    14     9    14     -20040.008618114709
    15     9    14     -20040.008498520667
    16     9    14     -20040.008498928837
    17     9    14     -20040.008618794993
    18     9    14     -20040.008833492833
    19     9    14     -20040.009094858196
    20     9    14     -20040.009347379859
    21     9    14     -20040.009558812329
    22     9    14     -20040.009739631991
    23     9    14     -20040.009909022872
    24     9    14     -20040.010072019079
    25     9    14     -20040.010229709060
    26     9    14     -20040.010391208638
    27     9    14     -20040.010570395614
    28     9    14     -20040.010759514749
    29     9    14     -20040.010950946849
    30     9    14     -20040.011141698669
    31     9    14     -20040.011332314429
     0    10    14     -20040.011217618438
     1    10    14     -20040.010950266565
     2    10    14     -20040.010679649331
     3    10    14     -20040.010416107056
     4    10    14     -20040.010165626245
     5    10    14     -20040.009933241006
     6    10    14     -20040.009723713330
     7    10    14     -20040.009519355819
     8    10    14     -20040.009300440219
     9    10    14     -20040.009060843964
    10    10    14     -20040.008790090669
    11    10    14     -20040.008471173223
    12    10    14     -20040.008100418087
    13    10    14     -20040.007724356728
    14    10    14     -20040.007420677655
    15    10    14     -20040.007250470437
    16    10    14     -20040.007250062266
    17    10    14     -20040.007420133428
    18    10    14     -20040.007724220672
    19    10    14     -20040.008099465686
    20    10    14     -20040.008470084766
    21    10    14     -20040.008790634896
    22    10    14     -20040.009060299733
    23    10    14     -20040.009300304162
    24    10    14     -20040.009519083706
    25    10    14     -20040.009723713330
    26    10    14     -20040.009933513120
    27    10    14     -20040.010164809904
    28    10    14     -20040.010415562829
    29    10    14     -20040.010679649331
    30    10    14     -20040.010950130509
    31    10    14     -20040.011217754494
     0    11    14     -20040.011063057762
     1    11    14     -20040.010720602470
     2    11    14     -20040.010371072211
     3    11    14     -20040.010033787079
     4    11    14     -20040.009717318655
     5    11    14     -20040.009430102473
     6    11    14     -20040.009169417393
     7    11    14     -20040.008910501056
     8    11    14     -20040.008624101214
     9    11    14     -20040.008296340064
    10    11    14     -20040.007920414766
    11    11    14     -20040.007481903274
    12    11    14     -20040.006996452146
    13    11    14     -20040.006529776871
    14    11    14     -20040.006159838074
    15    11    14     -20040.005954256052
    16    11    14     -20040.005954119995
    17    11    14     -20040.006160382305
    18    11    14     -20040.006529912927
    19    11    14     -20040.006996588203
    20    11    14     -20040.007482175388
    21    11    14     -20040.007920958993
    22    11    14     -20040.008296612181
    23    11    14     -20040.008624101214
    24    11    14     -20040.008910637109
    25    11    14     -20040.009169145280
    26    11    14     -20040.009430374586
    27    11    14     -20040.009717998939
    28    11    14     -20040.010033106795
    29    11    14     -20040.010371344324
    30    11    14     -20040.010720330352
    31    11    14     -20040.011062649592
     0    12    14     -20040.010887544318
     1    12    14     -20040.010479101413
     2    12    14     -20040.010053107162
     3    12    14     -20040.009635820552
     4    12    14     -20040.009248058301
     5    12    14     -20040.008899480443
     6    12    14     -20040.008583692306
     7    12    14     -20040.008260148923
     8    12    14     -20040.007890618297
     9    12    14     -20040.007460950510
    10    12    14     -20040.006972370069
    11    12    14     -20040.006421475555
    12    12    14     -20040.005844322051
    13    12    14     -20040.005314380305
    14    12    14     -20040.004906617683
    15    12    14     -20040.004674640615
    16    12    14     -20040.004675048785
    17    12    14     -20040.004906481623
    18    12    14     -20040.005315740873
    19    12    14     -20040.005844322051
    20    12    14     -20040.006420659211
    21    12    14     -20040.006970601327
    22    12    14     -20040.007461358680
    23    12    14     -20040.007890754354
    24    12    14     -20040.008260148923
    25    12    14     -20040.008583556246
    26    12    14     -20040.008899752556
    27    12    14     -20040.009247105903
    28    12    14     -20040.009636636896
    29    12    14     -20040.010054195620
    30    12    14     -20040.010478829299
    31    12    14     -20040.010887952492
     0    13    14     -20040.010696656449
     1    13    14     -20040.010231885968
     2    13    14     -20040.009743441587
     3    13    14     -20040.009254044806
     4    13    14     -20040.008790362783
     5    13    14     -20040.008372259836
     6    13    14     -20040.007983000953
     7    13    14     -20040.007579047924
     8    13    14     -20040.007114821674
     9    13    14     -20040.006579029479
    10    13    14     -20040.005987862114
    11    13    14     -20040.005353700759
    12    13    14     -20040.004718450946
    13    13    14     -20040.004154222854
    14    13    14     -20040.003724555063
    15    13    14     -20040.003476931448
    16    13    14     -20040.003476795391
    17    13    14     -20040.003725099294
    18    13    14     -20040.004155175251
    19    13    14     -20040.004717906715
    20    13    14     -20040.005354517099
    21    13    14     -20040.005987590001
    22    13    14     -20040.006580526107
    23    13    14     -20040.007114549560
    24    13    14     -20040.007579047924
    25    13    14     -20040.007982728839
    26    13    14     -20040.008371987718
    27    13    14     -20040.008790907010
    28    13    14     -20040.009254997203
    29    13    14     -20040.009743985815
    30    13    14     -20040.010232158085
    31    13    14     -20040.010696248275
     0    14    14     -20040.010484271577
     1    14    14     -20040.009974738368
     2    14    14     -20040.009442755767
     3    14    14     -20040.008900432840
     4    14    14     -20040.008369674753
     5    14    14     -20040.007870753987
     6    14    14     -20040.007387615824
     7    14    14     -20040.006880667697
     8    14    14     -20040.006314670864
     9    14    14     -20040.005690713777
    10    14    14     -20040.005030837659
    11    14    14     -20040.004354906825
    12    14    14     -20040.003701561440
    13    14    14     -20040.003138829972
    14    14    14     -20040.002714876577
    15    14    14     -20040.002472014956
    16    14    14     -20040.002470926498
    17    14    14     -20040.002714196293
    18    14    14     -20040.003137333348
    19    14    14     -20040.003702377784
    20    14    14     -20040.004352865973
    21    14    14     -20040.005029204978
    22    14    14     -20040.005689761379
    23    14    14     -20040.006314806917
    24    14    14     -20040.006880123470
    25    14    14     -20040.007387615824
    26    14    14     -20040.007870753987
    27    14    14     -20040.008369674753
    28    14    14     -20040.008900296783
    29    14    14     -20040.009443708168
    30    14    14     -20040.009975282599
    31    14    14     -20040.010484815804
     0    15    14     -20040.010263723292
     1    15    14     -20040.009713917232
     2    15    14     -20040.009148328569
     3    15    14     -20040.008564236163
     4    15    14     -20040.007974973596
     5    15    14     -20040.007394146556
     6    15    14     -20040.006808965696
     7    15    14     -20040.006193852307
     8    15    14     -20040.005534384363
     9    15    14     -20040.004846344462
    10    15    14     -20040.004158848787
    11    15    14     -20040.003489584742
    12    15    14     -20040.002867804567
    13    15    14     -20040.002337726764
    14    15    14     -20040.001950644793
    15    15    14     -20040.001737443585
    16    15    14     -20040.001737851751
    17    15    14     -20040.001950236623
    18    15    14     -20040.002337590704
    19    15    14     -20040.002867124284
    20    15    14     -20040.003490673196
    21    15    14     -20040.004159937242
    22    15    14     -20040.004847296859
    23    15    14     -20040.005533840136
    24    15    14     -20040.006193580193
    25    15    14     -20040.006810190207
    26    15    14     -20040.007394690783
    27    15    14     -20040.007975245710
    28    15    14     -20040.008564100106
    29    15    14     -20040.009147920402
    30    15    14     -20040.009713373005
    31    15    14     -20040.010263723292
     0    16    14     -20040.010059637894
     1    16    14     -20040.009467926298
     2    16    14     -20040.008867234948
     3    16    14     -20040.008244230259
     4    16    14     -20040.007600136749
     5    16    14     -20040.006943798115
     6    16    14     -20040.006267050936
     7    16    14     -20040.005560507292
     8    16    14     -20040.004831242142
     9    16    14     -20040.004113269715
    10    16    14     -20040.003436930710
    11    16    14     -20040.002815694763
    12    16    14     -20040.002256908949
    13    16    14     -20040.001785607736
    14    16    14     -20040.001445193295
    15    16    14     -20040.001267502939
    16    16    14     -20040.001267230826
    17    16    14     -20040.001445465408
    18    16    14     -20040.001786151963
    19    16    14     -20040.002256772888
    20    16    14     -20040.002813517851
    21    16    14     -20040.003436114370
    22    16    14     -20040.004113541829
    23    16    14     -20040.004831106082
    24    16    14     -20040.005559827008
    25    16    14     -20040.006266778822
    26    16    14     -20040.006943389941
    27    16    14     -20040.007600136749
    28    16    14     -20040.008244638433
    29    16    14     -20040.008867779179
    30    16    14     -20040.009468742643
    31    16    14     -20040.010059773951
     0    17    14     -20040.009901131569
     1    17    14     -20040.009262072166
     2    17    14     -20040.008617026255
     3    17    14     -20040.007948034323
     4    17    14     -20040.007249518039
     5    17    14     -20040.006528144189
     6    17    14     -20040.005784320943
     7    17    14     -20040.005022402129
     8    17    14     -20040.004263748680
     9    17    14     -20040.003550266134
    10    17    14     -20040.002912431239
    11    17    14     -20040.002354461765
    12    17    14     -20040.001870643318
    13    17    14     -20040.001469003259
    14    17    14     -20040.001179201990
    15    17    14     -20040.001028586972
    16    17    14     -20040.001028450915
    17    17    14     -20040.001178929877
    18    17    14     -20040.001469411425
    19    17    14     -20040.001870371205
    20    17    14     -20040.002354597826
    21    17    14     -20040.002912295182
    22    17    14     -20040.003550266134
    23    17    14     -20040.004264292911
    24    17    14     -20040.005023354530
    25    17    14     -20040.005785545458
    26    17    14     -20040.006528280242
    27    17    14     -20040.007249654092
    28    17    14     -20040.007948442493
    29    17    14     -20040.008616209911
    30    17    14     -20040.009261527935
    31    17    14     -20040.009899907058
     0    18    14     -20040.009800449439
     1    18    14     -20040.009111457141
     2    18    14     -20040.008411444229
     3    18    14     -20040.007689117985
     4    18    14     -20040.006937267379
     5    18    14     -20040.006168137548
     6    18    14     -20040.005392340925
     7    18    14     -20040.004620762069
     8    18    14     -20040.003874217688
     9    18    14     -20040.003192300348
    10    18    14     -20040.002601677210
    11    18    14     -20040.002101531929
    12    18    14     -20040.001679211218
    13    18    14     -20040.001339204944
    14    18    14     -20040.001098792349
    15    18    14     -20040.000975252653
    16    18    14     -20040.000975252653
    17    18    14     -20040.001098112061
    18    18    14     -20040.001339204944
    19    18    14     -20040.001679075158
    20    18    14     -20040.002101531929
    21    18    14     -20040.002601405096
    22    18    14     -20040.003192844575
    23    18    14     -20040.003873809517
    24    18    14     -20040.004619945728
    25    18    14     -20040.005391796698
    26    18    14     -20040.006168681775
    27    18    14     -20040.006937539492
    28    18    14     -20040.007689390099
    29    18    14     -20040.008411036059
    30    18    14     -20040.009111321084
    31    18    14     -20040.009800857613
     0    19    14     -20040.009764530409
     1    19    14     -20040.009023700422
     2    19    14     -20040.008267632053
     3    19    14     -20040.007488842180
     4    19    14     -20040.006692637016
     5    19    14     -20040.005897656367
     6    19    14     -20040.005122812145
     7    19    14     -20040.004377220164
     8    19    14     -20040.003675030337
     9    19    14     -20040.003041821383
    10    19    14     -20040.002496233090
    11    19    14     -20040.002033367407
    12    19    14     -20040.001647509951
    13    19    14     -20040.001343966938
    14    19    14     -20040.001135119550
    15    19    14     -20040.001029403313
    16    19    14     -20040.001028995142
    17    19    14     -20040.001134711376
    18    19    14     -20040.001342198197
    19    19    14     -20040.001647101781
    20    19    14     -20040.002033231351
    21    19    14     -20040.002495552802
    22    19    14     -20040.003041685322
    23    19    14     -20040.003676118795
    24    19    14     -20040.004378036505
    25    19    14     -20040.005123628485
    26    19    14     -20040.005898200594
    27    19    14     -20040.006693045190
    28    19    14     -20040.007488842180
    29    19    14     -20040.008267223882
    30    19    14     -20040.009023292248
    31    19    14     -20040.009763305898
     0    20    14     -20040.009794598991
     1    20    14     -20040.009007509649
     2    20    14     -20040.008199059361
     3    20    14     -20040.007371561103
     4    20    14     -20040.006544198906
     5    20    14     -20040.005746497118
     6    20    14     -20040.004997775824
     7    20    14     -20040.004302933077
     8    20    14     -20040.003656934769
     9    20    14     -20040.003070801507
    10    20    14     -20040.002553513055
    11    20    14     -20040.002109423232
    12    20    14     -20040.001736083013
    13    20    14     -20040.001443152440
    14    20    14     -20040.001244509320
    15    20    14     -20040.001146956500
    16    20    14     -20040.001147228613
    17    20    14     -20040.001244509320
    18    20    14     -20040.001442880326
    19    20    14     -20040.001735946957
    20    20    14     -20040.002110239573
    21    20    14     -20040.002553376999
    22    20    14     -20040.003069440940
    23    20    14     -20040.003656662655
    24    20    14     -20040.004302252793
    25    20    14     -20040.004998183998
    26    20    14     -20040.005746361061
    27    20    14     -20040.006544471020
    28    20    14     -20040.007372105334
    29    20    14     -20040.008199467531
    30    20    14     -20040.009007781759
    31    20    14     -20040.009794598991
     0    21    14     -20040.009882763887
     1    21    14     -20040.009064381444
     2    21    14     -20040.008218107330
     3    21    14     -20040.007358227525
     4    21    14     -20040.006517123576
     5    21    14     -20040.005733027483
     6    21    14     -20040.005023354530
     7    21    14     -20040.004377628331
     8    21    14     -20040.003780202347
     9    21    14     -20040.003229716003
    10    21    14     -20040.002731611577
    11    21    14     -20040.002291059234
    12    21    14     -20040.001912820964
    13    21    14     -20040.001612543321
    14    21    14     -20040.001408730037
    15    21    14     -20040.001306959450
    16    21    14     -20040.001307095510
    17    21    14     -20040.001408730037
    18    21    14     -20040.001611590924
    19    21    14     -20040.001912548851
    20    21    14     -20040.002291195295
    21    21    14     -20040.002733244262
    22    21    14     -20040.003229852064
    23    21    14     -20040.003780066290
    24    21    14     -20040.004377900445
    25    21    14     -20040.005023626643
    26    21    14     -20040.005733027483
    27    21    14     -20040.006516987520
    28    21    14     -20040.007357955412
    29    21    14     -20040.008217699160
    30    21    14     -20040.009064109330
    31    21    14     -20040.009882899940
     0    22    14     -20040.010024943378
     1    22    14     -20040.009194723982
     2    22    14     -20040.008334027836
     3    22    14     -20040.007463943763
     4    22    14     -20040.006626921520
     5    22    14     -20040.005862825794
     6    22    14     -20040.005186350732
     7    22    14     -20040.004574910883
     8    22    14     -20040.004008914049
     9    22    14     -20040.003482781896
    10    22    14     -20040.002997194708
    11    22    14     -20040.002553376999
    12    22    14     -20040.002160172469
    13    22    14     -20040.001841935307
    14    22    14     -20040.001620842791
    15    22    14     -20040.001506691027
    16    22    14     -20040.001507099198
    17    22    14     -20040.001620434621
    18    22    14     -20040.001841391077
    19    22    14     -20040.002159628239
    20    22    14     -20040.002552832771
    21    22    14     -20040.002996378367
    22    22    14     -20040.003482237666
    23    22    14     -20040.004008777993
    24    22    14     -20040.004575046940
    25    22    14     -20040.005186350732
    26    22    14     -20040.005863097907
    27    22    14     -20040.006626649407
    28    22    14     -20040.007464215876
    29    22    14     -20040.008334163893
    30    22    14     -20040.009194315811
    31    22    14     -20040.010023582807
     0    23    14     -20040.010224266782
     1    23    14     -20040.009399081493
     2    23    14     -20040.008546276651
     3    23    14     -20040.007687213183
     4    23    14     -20040.006867062002
     5    23    14     -20040.006121061848
     6    23    14     -20040.005462138131
     7    23    14     -20040.004867297226
     8    23    14     -20040.004315042144
     9    23    14     -20040.003799794547
    10    23    14     -20040.003320465978
    11    23    14     -20040.002874743470
    12    23    14     -20040.002471606786
    13    23    14     -20040.002133777423
    14    23    14     -20040.001893092711
    15    23    14     -20040.001767512167
    16    23    14     -20040.001767784277
    17    23    14     -20040.001893092711
    18    23    14     -20040.002133369253
    19    23    14     -20040.002471470725
    20    23    14     -20040.002874607413
    21    23    14     -20040.003319785694
    22    23    14     -20040.003799114264
    23    23    14     -20040.004315178201
    24    23    14     -20040.004866752999
    25    23    14     -20040.005461729961
    26    23    14     -20040.006120925795
    27    23    14     -20040.006865837491
    28    23    14     -20040.007687893467
    29    23    14     -20040.008546004534
    30    23    14     -20040.009398809379
    31    23    14     -20040.010224947066
     0    24    14     -20040.010473795195
     1    24    14     -20040.009663984340
     2    24    14     -20040.008830907751
     3    24    14     -20040.007998511443
     4    24    14     -20040.007200673601
     5    24    14     -20040.006468687312
     6    24    14     -20040.005815614040
     7    24    14     -20040.005223358217
     8    24    14     -20040.004671103132
     9    24    14     -20040.004154903138
    10    24    14     -20040.003674486114
    11    24    14     -20040.003232301086
    12    24    14     -20040.002827259599
    13    24    14     -20040.002481811051
    14    24    14     -20040.002233371095
    15    24    14     -20040.002104797299
    16    24    14     -20040.002104933352
    17    24    14     -20040.002232962928
    18    24    14     -20040.002481402884
    19    24    14     -20040.002826851432
    20    24    14     -20040.003232301086
    21    24    14     -20040.003674758223
    22    24    14     -20040.004155039191
    23    24    14     -20040.004670422848
    24    24    14     -20040.005223222161
    25    24    14     -20040.005815886154
    26    24    14     -20040.006469231535
    27    24    14     -20040.007200673601
    28    24    14     -20040.007998783556
    29    24    14     -20040.008830635634
    30    24    14     -20040.009663984340
    31    24    14     -20040.010473387025
     0    25    14     -20040.010746045115
     1    25    14     -20040.009953241373
     2    25    14     -20040.009144246862
     3    25    14     -20040.008342871537
     4    25    14     -20040.007573605650
     5    25    14     -20040.006856721677
     6    25    14     -20040.006206233487
     7    25    14     -20040.005608127220
     8    25    14     -20040.005047436607
     9    25    14     -20040.004518583315
    10    25    14     -20040.004030819215
    11    25    14     -20040.003588498133
    12    25    14     -20040.003193524859
    13    25    14     -20040.002865219485
    14    25    14     -20040.002633650587
    15    25    14     -20040.002517457968
    16    25    14     -20040.002517457968
    17    25    14     -20040.002633650587
    18    25    14     -20040.002865219485
    19    25    14     -20040.003193660919
    20    25    14     -20040.003588362073
    21    25    14     -20040.004031363445
